hotel_id,hotel_name,hotel_formerly_name,hotel_translated_name,addressline1,addressline2,zipcode,city,state,country,countryisocode,longitude,latitude
127306,Abbey hotel,,??????????,23 Wood Lane,,W12 7DP,????,,????,GB,-0.224882,51.506535
127307,Adria Hotel,,????????????,"44 Glenthorne Road
Hammersmith",,W6 0LS,????,,????,GB,-0.228773,51.494511
127308,Albion House Hotel,,??????????????,29 Argyle Square,,WC1H 8AL,????,,????,GB,-0.121719,51.528534
127309,Alhambra Hotel,,??????????????,17-19 Argyle Street,,,????,,????,GB,-0.123199,51.528697
127315,Avonmore Studios,,????????????,Avonmore Road 66.,,W14 8RS,????,"London,?England",????,GB,-0.205068,51.493953
127317,Bakers Bed & Breakfast,,????B&B????,126 Warwick Way,,SW1V 4JA,????,,????,GB,-0.144599,51.490772
127318,The Beaver Hotel,,????????,57-59 Philbeach Gardens,,SW5 9ED,????,,????,GB,-0.200138,51.491932
127327,Bridge Park Hotel,,??????????,"16 Hillside,",,NW10 8BN,????,,????,GB,-0.261619,51.541162
127329,The California Hotel,,????????,4-8 Belgrove Street,,WC1H 8AB,????,,????,GB,-0.123399,51.529485
127330,Caswell Hotel London Victoria,,????????????????????????,25 Gloucester Street,,SW1V 2DB,????,,????,GB,-0.140295,51.490303
127331,Chelsea Guest House,,??????????????,372 Wandsworth Road,,SW8 4TE,????,,????,GB,-0.137293,51.471302
127333,Chester Hotel,,??????????,27-29 Longmoore Street,,SW1V 1JQ,????,,????,GB,-0.140788,51.492336
127334,Chiswick Lodge Hotel,,??????????,104 Turnham Green Terrace,,W41QN,????,"London,?England",????,GB,-0.255075,51.494877
127335,Church Street Hotel,,??????????,29-33 Camberwell Church Street,,SE5 8TR,????,,????,GB,-0.090137,51.474027
127337,City View Hotel,,????????????,287 Cambridge Heath Road,,E2 0EL,????,,????,GB,-0.055746,51.526909
127338,The Cleveland Hotel,,????????????,39-40 Cleveland Square,,W2 6DA,????,,????,GB,-0.183098,51.513951
127339,"Club Quarters Hotel, St. Paul??s",,????????????????????,24 Ludgate Hill,,EC4M7DR,????,City of London,????,GB,-0.101228,51.513959
127340,"Club Quarters Hotel, Gracechurch",,????????????????????????,7 Gracechurch Street,,EC3V0DR,????,City of London,????,GB,-0.084648,51.512505
127342,Hotel Columbus,,??????????,141 Sussex Gardens,,W2 2RX,????,,????,GB,-0.1724,51.515362
127343,Comfort Inn And Suites King's Cross St. Pancras,,??????????????????????????????,31-33 Argyle Street,,WC1H 8EP,????,,????,GB,-0.123086,51.528744
127344,Comfort Inn Buckingham Palace Road,,??????????????????,10 St George's Drive,,SW1V 4BJ,????,"London,?England",????,GB,-0.146061,51.491993
127345,Comfort Inn Victoria,,????????????????,18-24 Belgrave Road,,SW1V 1QF,????,,????,GB,-0.14285,51.492546
127350,Belle Cour Russell Square Hotel,,??????????????????????,42 Tavistock Place,,WC1H 9RE,????,,????,GB,-0.126022,51.525349
127352,Dawson House Hotel - Guest House,,????????????,"72 Canfield Gardens, South Hampstead",,NW6 3EG,????,,????,GB,-0.186495,51.544247
127355,Durrants Hotel,,????????????,"26-32 George Street, Marylebone",,W1H 5BJ,????,"London,?England",????,GB,-0.157971,51.51733
127356,Dylan Apartments Paddington,Dylan House Hotel Apartments,??????????????????,14 Devonshire Terrace Lancaster Gate,,W2 3DW,????,,????,GB,-0.180395,51.514398
127357,Hotel Earls Court,,??????????,28 Warwick Road - Earls Court,,SW5 9UD,????,,????,GB,-0.194617,51.489876
127360,Egerton House Hotel,,??????????????,17-19 Egerton Terrace,,SW3 2BX,????,,????,GB,-0.167713,51.497022
127361,Euro Hotel,,????????????,31 Shepherd Bush Road,,W6 7LX,????,,????,GB,-0.221722,51.501188
127362,Euro Hotel London Clapham,,????????????????????,80-81 Clapham Common South Side,,SW4 9DQ,????,,????,GB,-0.144689,51.45565
127366,Fraser Place Canary Wharf Hotel,,????????????????????????,80 Boardwalk Place,,E14 5SF,????,,????,GB,-0.011072,51.504976
127367,Garden Court Hotel,,????????????,30-31 Kensington Gardens Square,,W2 4BG,????,City of London,????,GB,-0.190808,51.514336
127368,Garth Hotel,,????????,69 Gower Street,,WC1E 6HJ,????,,????,GB,-0.132125,51.521889
127370,Gloucester Place Hotel,,????????????,55 Gloucester Place,,W1U 8JQ,????,,????,GB,-0.158283,51.51833
127371,Golden Strand Hotel,,????????????,85 Shepherds Bush Road,,,????,,????,GB,-0.221996,51.498593
127373,Grantly Hotel,,??????????,50 Shepherds Bush Green,,W12 8PS,????,,????,GB,-0.222469,51.503376
127374,The Jade Hotel,Green Court Bed and Breakfast,????????,52 Hogarth Road,,SW5 0PU,????,,????,GB,-0.191726,51.493404
127375,Gresham Hotel Bloomsbury,,??????????????????????,36-38 Bloomsbury Street,,WC1B 3QJ,????,,????,GB,-0.12808,51.51827
127379,Hotel Henry VIII,,????????????,23 Leinster Gardens,,W2 3AN,????,,????,GB,-0.183506,51.512512
127380,Holland Inn Hotel,,????Inn????,59 Holland Road,,W14 8HL,????,,????,GB,-0.208898,51.49855
127381,Hotel 82 London,,82????????,Gloucester Place,,W1U 6HN,????,"London,?England",????,GB,-0.15848,51.519586
127382,Comfotel Prpl,Hotel Balkan,PRPL????????,33 Shepherds Bush Road,,W6 7LX,????,,????,GB,-0.22171,51.50086
127385,Hotel Indigo London-Paddington,,????????-??????????,16 London Street,,W2 1HL,????,,????,GB,-0.17414,51.515244
127387,Hotel Oliver,,??????????,"198 Cromwell Road, Kensington and Chelsea",,SW5 0SN,????,City of London,????,GB,-0.194102,51.494906
127390,The Royale Chulan Hyde Park Hotel,So Hyde Park Hotel,????????????????????,23-25 Leinster Square,,W2 4NE,????,,????,GB,-0.191413,51.514423
127392,Jesmond Dene Hotel,,??????????????,27 Argyle Street,,WC1H 8EP,????,"London,?England",????,GB,-0.123394,51.529017
127393,Home London,Journeys London King's Cross Hostel,????????,54-58 Caledonian Road,,N1 9DP,????,,????,GB,-0.120079,51.532425
127394,Jubilee Hotel,,????????,31 Eccleston Square,,SW1V 1NZ,????,,????,GB,-0.145669,51.491337
127397,Kensington Suite Hotel,,??????????????,128-130 Holland Road,,W14 8BD,????,"London, City of",????,GB,-0.212216,51.501717
127400,Nottingham Place Hotel London,,??????????????????,37 Nottingham Place,,W1U 5LT,????,,????,GB,-0.153269,51.522602
127406,London City Hotel,,????????????,200 Borough High Street,,SE1 1JX,????,,????,GB,-0.093588,51.501106
127410,London Lodge Hotel,,????????????,134 - 136 Lexham Gardens,,W8 6JG,????,,????,GB,-0.195085,51.495726
127411,London Marriott Hotel County Hall,,????????????????????,"London County Hall, Westminster Bridge Road",,SE1 7PB,????,"London,?England",????,GB,-0.119176,51.501343
127413,Lord Milner,,??????????????,111 Ebury Street,,SW1W 9QU,????,"London,?England",????,GB,-0.149164,51.493953
127414,Macdonald Hotel,,????????????,45-46 Argyle Square,,WC1H 8AL,????,,????,GB,-0.122979,51.529161
127416,Marble Arch Inn,,??????????????,49-50 Upper Berkeley Street,,W1H 5QR,????,,????,GB,-0.16162,51.515099
127417,Marlin Apartments - London Bridge Empire Square,,????????????????,Empire Square 34 Long Lane,,SE1 4NH,????,,????,GB,-0.091018,51.500572
127418,Marlin Apartments Canary Wharf,,??????????????????,11 Byng Street Westferry Road,,E14 8GG,????,,????,GB,-0.02503,51.500671
127420,Marlin Apartments City Limehouse,,????????????????????,"577 Commercial Road, Limehouse",,E1 0HJ,????,,????,GB,-0.043157,51.51336
127422,Marlin Apartments Queen Street - The City,,??????????????,30 Queen Street,,EC4R 1BR,????,,????,GB,-0.093341,51.511555
127425,Melbourne House Hotel,,??????????,79 Belgrave Road,,SW1V 2BG,????,,????,GB,-0.137371,51.490276
127426,The Melita,,??????????,35 Charlwood Street,,SW1V 2DU,????,,????,GB,-0.138874,51.490173
127427,Melville Hotel,,????????????,"Argyle Square, 38/39",,WC1H 8AL,????,,????,GB,-0.122889,51.528966
127429,The Wesley Hotel,,??????????,81-103 Euston Street,,NW1 2EZ,????,,????,GB,-0.136213,51.526635
127435,Montagu Place Hotel,,????????????,"2 - 3 Montagu Place, Marylebone",,W1H 2ER,????,"London, City of City",????,GB,-0.159087,51.519135
127436,Montana Excel Hotel,,??????????????????,16-18 Argyle Square,,WC1H 8AS,????,,????,GB,-0.121917,51.529175
127438,Chelsea Cloisters Hotel,,??????????????,"Sloane Avenue
Chelsea",,SW3 3DW,????,,????,GB,-0.167094,51.493101
127440,St. Ermin's Hotel Autograph Collection,NH Jolly St Ermin s Hotel,??????????-??????????,2 Caxton St,,SW1H 0QW,????,"London,?England",????,GB,-0.133909,51.498905
127442,Kings Cross Inn Hotel,,????????????,9-11 Euston Road,,NW1 2SA,????,,????,GB,-0.122952,51.5303
127443,Notting Hill Hotel,Slavia Hotel,??????????,Pembridge Square 2,,W2 4EW,????,,????,GB,-0.197131,51.51136
127444,Novotel London Paddington Hotel,,????????????????????,"3 Kingdom Street, Sheldon Square, London Paddington",,W2 6BD,????,,????,GB,-0.18101,51.519441
127450,Palace Court Hotel,,????????,"64-65 Princes Square,",,W2 4PX,????,"London, City of City",????,GB,-0.192304,51.513089
127452,Pasha Hotel London,,????????????,158 Camberwell Road,,SE50EE,????,,????,GB,-0.094453,51.479515
127457,Regency House Hotel,,????????,71 Gower Street,,WC1E 6HJ,????,,????,GB,-0.132139,51.521713
127459,Royal London Hotel,,????????????,47 Shepherds Bush Road,,,????,,????,GB,-0.221709,51.500824
127460,Royal Guest House 2 Hammersmith,,??????????????????????,105 Shepherds Bush Rd,,,????,,????,GB,-0.222315,51.497701
127464,Sara Hotel,,????????,15 Eardley Crescent,,SW5 9JS,????,,????,GB,-0.195737,51.488141
127467,The Premier Notting Hill,London Premier Notting Hill,??????????????????,5-7 Princes Square,,W2 4NP,????,"London,?England",????,GB,-0.192637,51.512765
127471,So Sienna Apartments,SO Apartments,????????????,38-40 Glenthorne Road,,W6 0LS,????,,????,GB,-0.228435,51.494469
127472,The Springfield Hotel,,????????????????,154 Sussex Gardens,,W2 1UD,????,,????,GB,-0.173026,51.515217
127475,St James Hotel and Club Mayfair,St James Hotel & Club,??????????????????????????,7 - 8 Park Place,,SW1A 1LS,????,,????,GB,-0.140315,51.506138
127481,Stratford Hotel,,????????????????,43 Romford Road Stratford,,E15 4LY,????,,????,GB,0.008496,51.54277
127485,Surtees Hotel,,????????????,94 Warwick way,,SW1V1SB,????,,????,GB,-0.142648,51.491215
127486,Swinton Hotel,,??????????,18-24 swinton street,,wc1x9nx,????,"London,?England",????,GB,-0.116649,51.529356
127487,Sydney House Chelsea Hotel,,??????????????????,9-11 Sydney Street,,,????,,????,GB,-0.171854,51.491217
127490,Grange Beauchamp,Beauchamp Town House Hotel,??????????????,24 - 27 Bedford Place,,,????,,????,GB,-0.124819,51.520416
127491,The Beaufort Hotel,,??????????,33 Beaufort Gardens,,,????,,????,GB,-0.164334,51.497802
127494,The Bridge Hotel,,????????,30 Borough Road,,SE1 0AJ,????,,????,GB,-0.10177,51.498951
127495,The Capital Hotel,,????????,22 Basil Street,,SW3 1AT,????,,????,GB,-0.161665,51.500118
127502,The Grainstore Apartments,,??????????,"4 Western Gateway
Royal Victoria Docks",,E16 1BA,????,,????,GB,0.024376,51.510292
127503,The Grand at Trafalgar Square,,??????????????????,8 Northumberland Avenue,,WC2N 5BY,????,City of London,????,GB,-0.125978,51.50705
127504,The Grosvenor Hotel,,????????????,101 Buckingham Palace Road,,SW1W 0SJ,????,,????,GB,-0.145526,51.495405
127506,The Montana Hotel,,??????????,"67/69 Gloucester Road, Kensington",,SW7 4PG,????,,????,GB,-0.182572,51.495384
127507,The New Inn Hotel,, ??????,2 Allitsen Road,,NW8 6LA,????,,????,GB,-0.16623,51.535469
127508,The Omega Hotel,,??????????,136 Sussex Gardens,,,????,,????,GB,-0.172494,51.515607
127511,The Stafford Hotel London,,????????????????,16-18 St James Place,,,????,,????,GB,-0.138981,51.50535
127512,The Sumner Hotel,,????????????,54 Upper Berkeley Street,,W1H 7QR,????,,????,GB,-0.160929,51.51519
127513,The Tophams Victoria Hotel,The Tophams Hotel,??????????????????,24-32 Ebury Street,,SW1W 0LU,????,,????,GB,-0.147674,51.495726
127514,Threadneedles Autograph Collection,,????????????????????????????,5 Threadneedle Street,,EC2R 8AY,????,"London,?England",????,GB,-0.08487,51.514198
127519,Victor Hotel London Victoria,Victor Hotel B&B,????????-????????????,51 Belgrave Road,,SW1V 2BB,????,,????,GB,-0.138946,51.490807
127520,Wardonia Hotel,,????????????,46-54 Argyle Street,,WC1H 8ER,????,,????,GB,-0.12283,51.52856
127521,West Cromwell Hotel,,??????????????,66 Westcromwell Road,,SW5 9QS,????,,????,GB,-0.199339,51.49361
127525,Groarty House & Manor,,??????????????,"62 Groarty Road, Londonderry",,BT48 0JY,????/????????,Northern Ireland,????,GB,-7.375485,55.014186
127534,The Cedars Hotel,,??????????,Cedar Road,,LE11 2AB,??????,Leicestershire,????,GB,-1.190257,52.757179
127545,Hilton Garden Inn Luton North,,??????????????????,"Butterfield, Hitchin Road, Stopsley",,LU2 8DD,????,,????,GB,-0.392611,51.908326
127553,Stockwood Hotel - Luton,,??????????????????,41-43 Stockwood Crescent,,LU1 3SS,????,,????,GB,-0.418223,51.872856
127554,Comfort Hotel Luton,,????????????,1 Mill Street,,LU1 2NA,????,"London,?England",????,GB,-0.417906,51.882671
127561,Fredrick's Hotel Restaurant Spa,,??????????????????&????????,Shoppenhangers Road,,SL6 2PZ,????????,,????,GB,-0.726964,51.513191
127562,Kingswood Hotel,,????????,"13 Boyn Hill Avenue, Maidenhead",,SL6 4ET,????????,,????,GB,-0.731857,51.520691
127565,The Thames Hotel,,??????????,Ray Mead Road,,SL6 8NR,????,,????,GB,-0.70267,51.526794
127566,Thames Riviera Hotel,,??????????????????,"Bridge Road, Maidenhead",,SL6 8DW,????,,????,GB,-0.703119,51.523659
127567,Walton Cottage Hotel & Suites,,????????????????????,Marlow Rd,,SL6 7LT,????????,,????,GB,-0.726063,51.525594
127575,Clayton Hotel Manchester Airport,,??????????????????????,Outwood Lane,,M90 4HL,????????,,????,GB,-2.27049,53.364888
127582,City Stop Manchester Apartment,,????????????????,6-16 Dantzic Street,,M4 2AD,????????,,????,GB,-2.245846,53.485569
127584,Crowne Plaza Manchester City Centre,,??????????????????????????,70 Shudehill,,,????????,,????,GB,-2.236395,53.48584
127589,Malmaison Manchester,,????????????????,1-3 Piccadilly,,M1 3AQ,????????,,????,GB,-2.233958,53.479542
127606,The Merchants Hotel,,????????,"Back Piccadilly, Off Oldham St, Piccadilly Gdns, Behind Nobles Arcade",,M1 1HP,????????,"North West,?England",????,GB,-2.234881,53.481636
127627,The Riverside House Hotel,,????????????,17 Mill Street,,IP28 7DP,??????????,East of England,????,GB,0.508724,52.341765
127628,Best Western Moore Place Hotel,,????????????????????,The Square Aspley Guise,,,?????? ??????,,????,GB,-0.628434,52.013388
127635,Woughton House - Mgallery,,??????????????-??????,Newport Road Woughton On The Green,,,?????? ??????,,????,GB,-0.722335,52.0304
127643,Best Western Moffat House Hotel,,??????????????????,High Street,,DG10 9HL,??????,Scotland,????,GB,-3.444495,55.333754
127653,The Newton Hotel,,????????,Inverness Road,,IV12 4RX,????,,????,GB,-3.859956,57.585247
127656,Donnington Valley Hotel and Spa,,??????????????????,Old Oxford Rd Donnington,,RG14 3AG,??????,,????,GB,-1.327426,51.423154
127661,Hare and Hounds Hotel,,??????????????,Bath RoadSpeen,,RG14 1QY,??????,,????,GB,-1.345723,51.410294
127669,Rutland Arms Hotel,,??????????????,High Street,,CB8 8NB,??????,,????,GB,0.407803,52.244685
127675,Invernook Hotel,,????????????,8 Berry Rd,,TR7 1AT,????,"South West,?England",????,GB,-5.078419,50.413475
127678,Pine Lodge Hotel,,????????????,91 Henver Road,,TR7 3DJ,????,"South West,?England",????,GB,-5.057847,50.418564
127679,The Quies Hotel,,????????,26 Mount Wise,,TR7 2BJ,????,"South West,?England",????,GB,-5.081549,50.412436
127685,The Glendeveor Guest House,,??????????????,25 Mount Wise,,TR7 2BQ,????,"South West,?England",????,GB,-5.080748,50.412018
127689,The Windward Hotel,,????????????,"Alexandra Road, Porth Bay",,TR7 3NB,????,"South West,?England",????,GB,-5.054655,50.426893
127695,Sampsons Farm Country Hotel,,????????????????????,"Preston, Newton Abbot",,TQ12 3PP,????????????,"South West,?England",????,GB,-3.615736,50.560713
127697,Redworth Hall Hotel,Barcelo Redworth Hall Hotel,????????????????,Redworth,,DL5 6NL,????????????,,????,GB,-1.631298,54.603525
127701,Macdonald Marine Hotel and Spa,,????????????????????,18 Cromwell Road,,EH39 4LZ,????????,Scotland,????,GB,-2.7372,56.0594
127702,Queensferry Hotel,,????????????,"St Margaret's Head, North Queensferry",,KY11 1HP,????????,Scotland,????,GB,-3.404474,56.012442
127703,Campanile Northampton,,????????????????,"Loake Close off Chaney Drive, Grange Park",,NN4 5EX,??????????,,????,GB,-0.88544,52.198536
127705,Sedgebrook Hall,,??????????????,"Pitsford Road, Chapel Brampton",,NN6 8BD,??????????,,????,GB,-0.922442,52.29462
127714,Lansdowne Hotel And Conference Centre,,????????????????????,116 Thorpe Road,,NR1 1RU,??????,East of England,????,GB,1.314988,52.625652
127724,Wensum Guest House,,??????????,225 Dereham Road,,NR2 3TF,??????,,????,GB,1.27248,52.634815
127738,Saco Nottingham - The Ropewalk Apartment,,??????????????????????,The Ropewalk,,NG1 5DQ,??????,"East Midlands,?England",????,GB,-1.159173,52.954186
127745,Chase Hotel by Good Night Inns,,????????????,Higham Lane,,CV11 6AG,????????,Coventry,????,GB,-1.454229,52.530634
127746,Longshoot Hotel by Good Night Inns,,??????????????????,Watling Street,,CV11 6JH,????????,Coventry,????,GB,-1.431507,52.541101
127749,Best Western Normanton Park Hotel,,??????????????????????,"Rutland Water, South Shore",,LE15 8RP,????????,,????,GB,-0.620398,52.647022
127757,Wynnstay Hotel and Spa,,????????????????,43 church street,,SY11 2SZ,????????????,"West Midlands,?England",????,GB,-3.055972,52.858503
127762,Cotswold Lodge Hotel,,??????????????????????????,66a Banbury Road,,OX2 6JP,????,,????,GB,-1.260112,51.765152
127763,Eurobar Cafe and Hotel,,????????????????,"48, George Street",,OX1 2AQ,????,"South East,?England",????,GB,-1.262898,51.753314
127765,Lakeside Guest House,,????????,118 Abingdon Road,,OX14PZ,????,"South East,?England",????,GB,-1.254755,51.741203
127766,Macdonald Randolph Hotel,,??????????????????,Beaumont Street,,OX1 2LN,????,"South East,?England",????,GB,-1.2598,51.75494
127768,Newton House,,????????????,82- 84 Abingdon Road Oxford,,OX1 4PL,????,"South East,?England",????,GB,-1.255338,51.742465
127772,The Lambert Hotel,,??????????,London Road,,OX49 5SQ,????????????,,????,GB,-0.955729,51.677795
127786,Mercure Barony Castle Hotel And Spa,,????????????????????,Eddleston,,EH45 8QW,??????????,Scotland,????,GB,-3.216914,55.712822
127804,Sunbank House Metro Hotel,,????????????,50 Dundee Road,,PH2 7BA,????,Perth and Kinross,????,GB,-3.41884,56.390587
127812,Marriott Peterborough Hotel,,??????????????,"Peterborough Business Park, Lynch Wood",,PE26GB,??????,East of England,????,GB,0.323238,52.550695
127823,Birchwood Hotel,,???????? ,"2 East Moulin Road, Pitlochry, Perthshire, Scotland",,Ph16 5DW,??????????,"East Midlands,?England",????,GB,-3.724352,56.701402
127827,Rosemount Hotel,,????????????,12 Higher Oakfield,,PH16 5HT,??????????,Scotland,????,GB,-3.725781,56.703094
